Formatstand;Nachrichtentyp;PruefID;Bezeichnung;Segmentinstanzen;Datenelemente;Codewerte;bedingte Segmente;AHB-Zeilen;Quelldatei;Tabellenlayout
202604;Stammdaten/UTILMD/Strom;55035;Antwort auf GDA verb. MaLo;129;236;254;1;531;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55036;Existierende Zuordnung;14;36;31;0;69;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55037;Beendigung der Zuordnung;13;34;33;0;67;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55038;Aufhebung einer zuk. Zuordnung;14;37;37;0;74;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55039;Kündigung MSB;19;50;39;0;91;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55040;Bestätigung Kündigung MSB;23;59;44;0;104;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55041;Ablehnung Kündigung MSB;16;43;37;0;77;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55042;Anmeldung MSB;22;65;49;0;116;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55043;Bestätigung Anmeldung MSB;231;414;428;0;909;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55044;Ablehnung Anmeldung MSB;13;34;32;0;66;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55051;Ende MSB;13;35;35;0;68;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55052;Bestätigung Ende MSB;20;50;45;1;98;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55053;Ablehnung Ende MSB;13;34;34;0;68;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55060;Antwort auf GDA;154;279;287;0;608;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55062;Aktivierung von ZP;27;53;64;0;125;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55063;Deaktivier-ung von ZP;11;30;26;0;56;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55064;Antwort;14;38;42;0;79;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55065;Lieferanten-clearingliste;47;100;77;0;192;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55066;Korrekturliste zur Lieferanten-clearingliste;50;108;88;0;210;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55067;Bilanzkreiszuordnungsliste;25;57;47;0;111;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55069;Clearingliste DZR;27;62;50;0;116;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55070;Clearingliste BAS;40;89;72;0;168;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55071;Aktivierung der Zuordnungs-ermächtigung;16;39;33;0;75;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55072;Deaktivierung der Zuordnungs-ermächtigung;16;39;33;0;75;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55073;Übermittlung der Profildefinitionen;40;81;115;0;212;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55074;Stammdaten auf eine ORDERS;69;132;115;0;269;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55075;Stammdaten aufgrund einer Änderung;71;137;122;0;279;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55076;Antwort auf Stammdaten-änderung;73;142;125;0;287;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55077;Anmeldung erz. MaLo;24;57;52;2;111;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55078;Bestätigung Anmeldung erz. MaLo;39;83;78;0;171;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55080;Ablehnung Anmeldung erz. MaLo;18;49;44;0;89;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55095;Antwort auf GDA erz. MaLo;116;213;215;0;465;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55109;Änderung Daten der MaLo;25;65;63;6;129;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55110;Änderung Daten der MaLo;18;51;41;2;91;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55126;Abr.-Daten BK-Abr. verb. Malo;36;77;67;0;156;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55136;Rückmeldung/Anfrage Daten der MaLo;20;57;48;0;104;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55137;Rückmeldung/Anfrage Daten der MaLo;27;71;73;6;145;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55156;Rückmeldung/Anfrage Abr.-Daten BK-Abr. verb. MaLo;38;83;76;0;171;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55168;Verpflicht-ungsanfrage / Aufforderung;234;425;434;0;927;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55169;Bestätigung Verpflicht-ungsanfrage;231;414;427;0;908;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55170;Ablehnung Verpflicht-ungsanfrage;13;34;31;0;65;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55173;Änderung der Lokationsbündelstruktur;26;69;49;0;124;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55175;Änderung der Lokationsbündelstruktur;26;69;49;0;124;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55177;Rückmeldung/Anfrage Lokationsbündelstruktur;28;75;57;0;138;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55180;Rückmeldung/Anfrage Lokationsbündelstruktur;28;75;57;0;138;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55194;Antwort auf GDA (Strom an Gas);21;50;41;0;95;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55195;Bilanzierungs-gebiets-clearing-liste;51;107;78;0;199;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55196;Antwort auf Bilanzierungs-gebiets-clearing-liste;78;159;118;0;299;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55197;Aktivierung ZP tägliche AAÜZ;19;44;35;0;84;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55198;Deaktivierung tägliche AAÜZ;11;30;26;0;56;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55199;Aktivierung ZP LF-AASZR;19;44;35;0;84;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55200;Deaktivierung ZP LF-AASZR;11;30;26;0;56;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55201;LF-AACL;27;60;44;0;114;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55202;Korrekturliste LF-AACL;30;68;51;0;128;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55203;Aktivierung ZP monatliche AAÜZ;20;46;36;0;88;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55204;Antwort auf Aktivierung ZP;13;35;29;0;64;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55205;Weiterleitung Aktivierung ZP;20;46;36;0;88;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55206;Deaktivierung ZP monatliche AAÜZ;11;30;26;0;56;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55207;Antwort auf Deaktivierung ZP;13;35;29;0;64;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55208;Weiterleitung Deaktivierung ZP;11;30;26;0;56;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55209;Aktivierung ZP monatliche AAÜZ;20;46;36;0;88;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55210;Antwort auf Aktivierung ZP;13;35;29;0;64;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55211;Weiterleitung Aktivierung ZP;20;46;36;0;88;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55212;Deaktivierung ZP monatliche AAÜZ;11;30;26;0;56;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55213;Antwort auf Deaktivierung ZP;13;35;29;0;64;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55214;Weiterleitung Deaktivierung ZP;11;30;26;0;56;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55218;Abr.-Daten NNA;36;86;73;0;160;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55220;Rückmeldung/Anfrage Abr.-Daten NNA;38;92;83;0;176;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55223;DZÜ Liste;58;128;95;0;234;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55224;Antwort auf DZÜ Liste;33;77;59;0;143;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55225;Änderung Blindabr.-Daten der NeLo;18;46;43;0;87;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55227;Rückmeldung/Anfrage Blindabr.-Daten der NeLo;20;52;50;0;100;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55230;Änderung Blindabr.-Daten der NeLo;16;41;36;0;77;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55232;Rückmeldung/Anfrage Blindabr.-Daten der NeLo;18;47;43;0;90;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55235;Zuordnung ZP der NGZ zur NZR;19;43;38;0;84;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55236;Beendigung Zuordnung ZP der NGZ zur NZR;11;30;26;0;56;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55237;Antwort;15;40;33;0;72;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55238;Anmeldung in Modell 2;17;42;34;0;76;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55239;Antwort auf Anmeldung;24;57;47;0;104;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55240;Beendigung der Zuordnung zur MaLo;14;37;32;0;67;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55241;Antwort auf Beendigung;16;42;35;0;75;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55242;Abmeldung aus dem Modell 2;15;39;32;0;70;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55243;Antwort auf Abmeldung;17;44;35;0;78;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55553;Daten auf individuelle Bestellung;42;89;68;0;169;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55555;Rückmeldung/Anfrage Daten der individuellen Bestellung;44;95;79;0;186;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55557;Änderung MSB-Abr.-Daten der MaLo;18;48;41;0;88;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55559;Rückmeldung/Anfrage MSB-Abr.-Daten der MaLo;20;54;48;0;101;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55600;Anmeldung neue verb. MaLo;33;80;65;0;153;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55601;Anmeldung neue erz. MaLo;33;83;64;0;154;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55602;Bestätigung Anmeldung neue verb. MaLo;36;78;74;2;159;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55603;Bestätigung Anmeldung neue erz. MaLo;39;83;77;2;170;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55604;Ablehnung Anmeldung neue verb. MaLo;15;39;34;0;73;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55605;Ablehnung Anmeldung neue erz. MaLo;15;39;34;0;73;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55607;(Ankündigung) Zuordnung des LF zur erz. MaLo/ Tranche;41;85;90;0;186;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55608;Bestätigung Zuordnung des LF zur erz.  MaLo/ Tranche;23;56;55;0;111;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55609;Ablehnung Zuordnung des LF zur erz. MaLo/ Tranche;13;34;36;0;69;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55611;Beendigung der Zuordnung;14;37;32;0;68;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55613;Abr.-Daten BK-Abr. verb. MaLo;31;64;59;0;131;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55614;Rückmeldung/Anfrage Abr.-Daten BK-Abr. verb. MaLo;33;70;65;0;143;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55615;Änderung Daten der NeLo;17;43;38;0;81;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55616;Änderung Daten der MaLo;47;110;113;10;229;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55617;Änderung Daten der TR;31;63;77;0;142;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55618;Änderung Daten der SR;17;43;38;0;81;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55619;Änderung Daten der Tranche;17;41;36;0;78;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55620;Änderung Daten der MeLo;19;47;42;0;89;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55621;Rückmeldung/Anfrage Daten zur NeLo;19;49;45;0;94;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55622;Rückmeldung/Anfrage Daten der MaLo;49;116;127;11;249;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55623;Rückmeldung/Anfrage Daten der TR;33;69;84;0;155;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55624;Rückmeldung/Anfrage Daten der SR;19;49;45;0;94;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55625;Rückmeldung/Anfrage Daten der Tranche;19;47;43;0;91;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55626;Rückmeldung/Anfrage Daten der MeLo;21;53;49;0;102;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55627;Änderung Daten der NeLo;17;43;38;0;81;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55628;Änderung Daten der MaLo;47;108;103;5;223;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55629;Änderung Daten der TR;29;61;71;0;134;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55630;Änderung Daten der SR;17;43;38;0;81;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55632;Änderung Daten der MeLo;19;47;45;0;92;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55633;Rückmeldung/Anfrage Daten zur NeLo;19;49;45;0;94;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55634;Rückmeldung/Anfrage Daten der MaLo;49;114;117;5;243;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55635;Rückmeldung/Anfrage Daten der TR;31;67;78;0;147;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55636;Rückmeldung/Anfrage Daten der SR;19;49;45;0;94;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55638;Rückmeldung/Anfrage Daten der MeLo;21;53;52;0;105;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55639;Änderung Daten der NeLo;27;61;51;0;116;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55640;Änderung Daten der MaLo;29;65;61;0;131;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55641;Änderung Daten der SR;23;53;46;0;102;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55642;Änderung Daten der Tranche;18;44;38;0;82;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55643;Änderung Daten der MeLo;71;148;133;0;301;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55644;Rückmeldung/Anfrage Daten der NeLo;29;67;60;0;131;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55645;Rückmeldung/Anfrage Daten der MaLo;31;71;70;0;146;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55646;Rückmeldung/Anfrage Daten der SR;25;59;54;0;116;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55647;Rückmeldung/Anfrage Daten der Tranche;20;50;45;0;95;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55648;Rückmeldung/Anfrage Daten der MeLo;73;154;151;0;325;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55649;Änderung Daten der NeLo;27;61;52;0;117;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55650;Änderung Daten der MaLo;29;65;61;0;131;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55651;Änderung Daten der SR;23;53;46;0;102;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55652;Änderung Daten der Tranche;18;44;38;0;82;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55653;Änderung Daten der MeLo;46;97;93;0;202;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55654;Rückmeldung/Anfrage Daten der NeLo;29;67;61;0;132;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55655;Rückmeldung/Anfrage Daten der MaLo;31;71;70;0;146;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55656;Rückmeldung/Anfrage Daten der SR;25;59;54;0;116;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55657;Rückmeldung/Anfrage Daten der Tranche;20;50;45;0;95;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55658;Rückmeldung/Anfrage Daten der MeLo;48;103;105;0;220;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55659;Änderung Daten der NeLo;29;63;55;0;123;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55660;Änderung Daten der MaLo;33;69;71;0;147;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55661;Änderung Daten der SR;23;53;47;0;103;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55662;Änderung Daten der Tranche;22;48;44;0;94;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55663;Änderung Daten der MeLo;71;148;133;0;301;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55664;Rückmeldung/Anfrage Daten der NeLo;31;69;64;0;138;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55665;Rückmeldung/Anfrage Daten der MaLo;35;75;80;0;162;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55666;Rückmeldung/Anfrage Daten der SR;25;59;55;0;117;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55667;Rückmeldung/Anfrage Daten der Tranche;24;54;51;0;107;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
202604;Stammdaten/UTILMD/Strom;55669;Rückmeldung/Anfrage Daten der MeLo;73;154;151;0;325;AHB_UTILMD_S2.1_20260629_20260930_20260629_xoxx_12271.docx;nested
